Exercise 3 speed
5.547093;5.945249
5.214533;19.45344
5.214533;19.45344
5.214533;19.45344
5.214533;19.45344
6.136498;3.170893
6.136498;3.170893
6.136498;3.170893
3.101952;6.035923
3.101952;6.035923
3.101952;6.035923
3.101952;6.035923
2.598991;2.869807
2.598991;2.869807
2.598991;2.869807
1.535603;2.920871
1.535603;2.920871
1.535603;2.920871
1.535603;2.920871
3.182644;2.08855
3.182644;2.08855
3.182644;2.08855
3.182644;2.08855
5.408748;1.37777
5.408748;1.37777
5.408748;1.37777
5.408748;1.37777
2.661199;1.448616
2.661199;1.448616
2.661199;1.448616
2.661199;1.448616
8.040542;15.24541
8.040542;15.24541
8.040542;15.24541
8.040542;15.24541
6.953615;6.868285
6.953615;6.868285
6.953615;6.868285
4.562932;7.108828
4.562932;7.108828
4.562932;7.108828
1.845661;8.277894
1.845661;8.277894
1.845661;8.277894
1.685237;19.41257
1.685237;19.41257
1.685237;19.41257
1.685237;19.41257
2.114086;9.085694
2.114086;9.085694
2.114086;9.085694
2.114086;9.085694
1.614209;2.120848
1.614209;2.120848
1.614209;2.120848
9.345409;3.486916
9.345409;3.486916
9.345409;3.486916
9.345409;3.486916
2.332505;3.247052
2.332505;3.247052
2.332505;3.247052
2.332505;3.247052
3.499926;5.550813
3.499926;5.550813
3.499926;5.550813
3.499926;5.550813
4.891094;17.19473
4.891094;17.19473
4.891094;17.19473
4.891094;17.19473
2.825888;8.966787
2.825888;8.966787
2.825888;8.966787
2.810833;11.06612
2.810833;11.06612
2.810833;11.06612
2.810833;11.06612
1.765383;12.2814
1.765383;12.2814
1.765383;12.2814
1.765383;12.2814
3.878314;26.31449
3.878314;26.31449
3.878314;26.31449
3.878314;26.31449
6.063095;26.42598
6.063095;26.42598
6.063095;26.42598
7.079025;23.87209
7.079025;23.87209
7.079025;23.87209
7.079025;23.87209
7.346715;38.48425
7.346715;38.48425
7.346715;38.48425
10.37195;31.50089
10.37195;31.50089
10.37195;31.50089
10.37195;31.50089
11.50436;36.27459
11.50436;36.27459
7.449249;39.64936
7.449249;39.64936
7.449249;39.64936
7.449249;39.64936
11.28794;36.8059
11.28794;36.8059
11.28794;36.8059
11.28794;36.8059
8.158885;30.50703
8.158885;30.50703
8.350821;29.50224
8.350821;29.50224
8.350821;29.50224
10.14162;25.7507
10.31857;16.76108
13.06211;20.00501
13.06211;20.00501
13.06211;20.00501
6.959849;13.13046
6.959849;13.13046
6.959849;13.13046
4.673791;13.50723
4.673791;13.50723
4.673791;13.50723
1.810571;13.55521
1.810571;13.55521
1.810571;13.55521
1.810571;13.55521
2.01907;8.287159
2.01907;8.287159
2.01907;8.287159
4.762959;15.80348
