First hand speed;Second hand speed;First hand palm position;;;Second hand palm position;;;First hand fingers position;;;;;;;;;;;;;;;Second hand fingers position;;;;;;;;;;;;;;;First hand grab strength;Second hand grab strength
30.5002;18.33215;114.258;166.2429;10.37092;-97.16428;164.697;31.50277;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-32.42027;147.0561;15.14326;-70.25041;170.8158;-50.71169;-90.35797;182.0626;-65.37511;-113.5443;184.3212;-59.09952;-137.0238;176.8592;-37.98363;0;0
30.5002;18.33215;114.258;166.2429;10.37092;-97.16428;164.697;31.50277;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-32.42027;147.0561;15.14326;-70.25041;170.8158;-50.71169;-90.35797;182.0626;-65.37511;-113.5443;184.3212;-59.09952;-137.0238;176.8592;-37.98363;0;0
25.45032;22.68448;112.6954;168.1209;12.08794;-99.436;165.0176;31.78214;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-33.86522;145.8778;15.49179;-70.88269;169.5731;-50.75922;-91.75079;179.7345;-65.47571;-115.8008;182.4506;-59.34546;-139.812;174.7594;-38.00836;0;0
8.227477;6.138415;112.7672;168.3356;12.24443;-99.57907;165.0261;31.92917;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.36979;145.9939;15.45274;-70.79271;169.9471;-50.80703;-91.92719;180.1349;-65.46943;-116.0358;182.988;-59.27495;-140.1501;175.3105;-37.88175;0;0
13.032;6.778111;112.9472;168.5294;12.50583;-99.70131;165.1183;32.04736;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.65789;146.3561;15.45365;-70.83376;170.1643;-50.67752;-92.09332;180.5131;-65.36402;-116.245;183.4312;-59.13175;-140.3833;175.7457;-37.72065;0;0
21.36874;32.31947;113.2776;168.4712;12.69433;-99.75252;165.5909;32.31622;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.86359;146.8918;15.54503;-70.5204;170.029;-49.87753;-91.48856;180.9997;-64.86304;-115.7683;183.8533;-58.7438;-139.9765;176.1351;-37.47101;0;0
10.43296;18.0458;113.5749;168.5193;12.72906;-99.85516;165.9755;32.65752;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-35.02441;147.2354;15.67611;-70.39906;170.2344;-49.19391;-91.27001;181.7605;-64.34957;-115.6806;184.5398;-58.26566;-139.9632;176.6637;-37.08259;0;0
8.407019;12.1399;114.399;168.7867;12.72154;-99.89659;166.7972;32.86301;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.65052;148.5373;15.43757;-70.7037;170.8636;-48.62352;-91.29314;182.8508;-63.83032;-115.6684;185.3054;-57.70869;-139.7724;177.088;-36.59623;0;0
9.381645;9.639426;114.5191;168.8993;12.85682;-99.94226;167.0105;32.84365;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.79973;148.7115;15.26171;-70.83881;171.0328;-48.57159;-91.3501;182.9897;-63.74657;-115.7301;185.3758;-57.62329;-139.7594;177.0775;-36.53095;0;0
14.71135;7.042439;114.5949;169.1936;12.99387;-99.95638;167.166;32.87674;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.98284;148.7925;15.19436;-70.85597;171.1648;-48.49826;-91.26381;183.0002;-63.63547;-115.6497;185.3188;-57.54144;-139.6356;177.0279;-36.48741;0;0
14.71135;7.042439;114.5949;169.1936;12.99387;-99.95638;167.166;32.87674;23.9713;193.2811;12.67048;58.90554;219.8629;-56.76862;79.87193;219.6523;-71.4638;102.2226;209.9093;-68.265;122.5179;192.8214;-51.05194;-34.98284;148.7925;15.19436;-70.85597;171.1648;-48.49826;-91.26381;183.0002;-63.63547;-115.6497;185.3188;-57.54144;-139.6356;177.0279;-36.48741;0;0
